id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
luciferase:970-989_luciferase_-	1	0.80189	0.80387	0.992996	978	0	8.4852	0.19811	0.19726	0.909795	684	1	8.4852
TOP2A	10	0.80382	0.80453	0.992996	979	0	6.2154	0.19618	0.60188	0.99405	679	10	6.2154
MTR	10	0.80475	0.80548	0.992996	980	0	6.6855	0.18814	0.58745	0.99405	663	10	6.6855
TNNC1	10	0.80585	0.80659	0.992996	981	0	7.1043	0.19415	0.59813	0.99405	678	10	7.1043
XDH	10	0.80604	0.80677	0.992996	982	0	8.3935	0.00089644	0.0067914	0.451438	17	10	8.3935
KCNQ3	10	0.8064	0.80705	0.992996	983	0	6.5366	0.19078	0.59193	0.99405	673	10	6.5366
KCNA2	10	0.80677	0.80747	0.992996	984	0	7.2205	0.18317	0.5783	0.99405	652	10	7.2205
RNF40	10	0.80732	0.80809	0.992996	985	0	6.868	0.19268	0.59535	0.99405	676	10	6.868
TUBB4B	10	0.80768	0.80852	0.992996	986	0	7.1366	0.19232	0.59464	0.99405	675	10	7.1366
HTR1F	10	0.80859	0.80941	0.992996	987	0	7.9057	0.020021	0.11041	0.879105	136	10	7.9057
JMJD6	10	0.80896	0.80983	0.992996	988	0	7.1967	0.076553	0.32225	0.940139	378	10	7.1967
SCN4B	10	0.80914	0.80998	0.992996	989	0	6.4437	0.19086	0.59205	0.99405	674	10	6.4437
luciferase:45-64_luciferase_+	1	0.80936	0.8108	0.992996	990	0	8.3651	0.19064	0.18976	0.909795	671	1	8.3651
POLE2	10	0.8095	0.81037	0.992996	991	0	7.1459	0.1905	0.59147	0.99405	670	10	7.1459
CACNA2D2	10	0.81004	0.81082	0.992996	992	0	7.3128	0.053289	0.2459	0.909795	290	10	7.3128
TARBP1	26	0.81187	0.81491	0.992996	993	0	7.1057	0.10358	0.52837	0.983798	467	26	7.1057
TAF10	10	0.81273	0.81329	0.992996	994	0	7.4885	0.062063	0.27656	0.909851	336	10	7.4885
PTGS1	10	0.8129	0.81348	0.992996	995	0	7.437	0.1621	0.53733	0.988637	611	10	7.437
GLP2R	10	0.81397	0.81453	0.992996	996	0	7.485	0.094126	0.37516	0.951861	434	10	7.485
WDR5	10	0.81432	0.8148	0.992996	997	0	6.6996	0.18568	0.58291	0.99405	660	10	6.6996
PNP	10	0.81485	0.81537	0.992996	998	0	7.6308	0.051089	0.23777	0.909795	277	10	7.6308
ADH1C	10	0.81503	0.81554	0.992996	999	0	7.9442	0.095665	0.37948	0.951861	443	10	7.9442
SCNN1B	10	0.8152	0.8157	0.992996	1000	0	7.0155	0.1848	0.5813	0.99405	658	10	7.0155
CTRL0016	1	0.81659	0.81783	0.992996	1001	0	8.3484	0.18341	0.18242	0.909795	654	1	8.3484
AVPR2	10	0.81695	0.81762	0.992996	1002	0	7.7975	0.12576	0.45714	0.983798	521	10	7.7975
MSL1	10	0.8173	0.81798	0.992996	1003	0	6.5531	0.11744	0.43683	0.964931	508	10	6.5531
luciferase:1610-1629_luciferase_+	1	0.8186	0.81985	0.992996	1004	0	8.3552	0.1814	0.18038	0.909795	649	1	8.3552
ALAD	10	0.81869	0.81921	0.992996	1005	0	7.6115	0.14204	0.49424	0.983798	562	10	7.6115
CTRL0088	1	0.81924	0.82042	0.992996	1006	0	8.5546	0.18076	0.1797	0.909795	647	1	8.5546
CTLA4	10	0.81989	0.82042	0.992996	1007	0	6.8076	0.079866	0.33273	0.951861	387	10	6.8076
EGFR	10	0.82143	0.82193	0.992996	1008	0	7.8821	0.02889	0.15034	0.901153	179	10	7.8821
CTRL0042	1	0.82206	0.8232	0.992996	1009	0	8.3717	0.17794	0.17729	0.909795	642	1	8.3717
TRMT5	32	0.8225	0.82319	0.992996	1010	0	7.0925	0.1775	0.72276	0.99982	641	32	7.0925
RAG1	10	0.82279	0.82317	0.992996	1011	0	7.9759	0.061816	0.27554	0.909795	334	10	7.9759
IMPDH2	10	0.82582	0.82632	0.992996	1012	0	6.1155	0.17418	0.56116	0.9905	638	10	6.1155
GUCY1A2	10	0.82615	0.82667	0.992996	1013	0	7.2844	0.17385	0.56045	0.9905	637	10	7.2844
KLKB1	10	0.82681	0.82729	0.992996	1014	0	7.6875	0.053834	0.24795	0.909795	293	10	7.6875
SCN9A	10	0.82723	0.82771	0.992996	1015	0	6.8242	0.17277	0.55844	0.9905	636	10	6.8242
PDE4D	10	0.82945	0.82985	0.992996	1016	0	7.1417	0.091248	0.36729	0.951861	427	10	7.1417
PRMT5	10	0.82961	0.83001	0.992996	1017	0	6.3893	0.17039	0.55377	0.9905	629	10	6.3893
CTRL0073	1	0.82969	0.83063	0.992996	1018	0	8.4057	0.17031	0.16957	0.909795	628	1	8.4057
METAP2	10	0.83043	0.83078	0.992996	1019	0	5.6828	0.16957	0.55207	0.9905	626	10	5.6828
RAMP1	10	0.83173	0.83183	0.992996	1020	0	6.6902	0.16827	0.54929	0.9905	624	10	6.6902
TNF	10	0.83365	0.83371	0.992996	1021	0	7.8427	0.033011	0.16777	0.909795	202	10	7.8427
ABL1	10	0.83381	0.83389	0.992996	1022	0	6.8449	0.16619	0.54537	0.9905	621	10	6.8449
IFNG	10	0.83556	0.83564	0.992996	1023	0	7.4462	0.024239	0.13024	0.890077	160	10	7.4462
CTRL0083	1	0.83636	0.83715	0.992996	1024	0	8.6366	0.16364	0.16277	0.906582	617	1	8.6366
CD276	24	0.83684	0.83715	0.992996	1025	0	6.4052	0.08389	0.45678	0.983798	401	24	6.4052
TADA2B	10	0.83745	0.83747	0.992996	1026	0	6.1511	0.16255	0.5382	0.988637	615	10	6.1511
CTRL0015	1	0.83765	0.83841	0.992996	1027	0	8.6427	0.16235	0.1617	0.906582	614	1	8.6427
ING4	10	0.83823	0.83824	0.992996	1028	0	7.7693	0.094479	0.37628	0.951861	436	10	7.7693
HSD3B2	10	0.83963	0.8398	0.992996	1029	0	7.942	0.027531	0.14471	0.901153	173	10	7.942
CACNA1C	10	0.83979	0.83993	0.992996	1030	0	6.8693	0.087846	0.357	0.951861	411	10	6.8693
IFNAR2	10	0.84071	0.84087	0.992996	1031	0	8.0989	0.020659	0.11374	0.879105	141	10	8.0989
CTR9	10	0.84117	0.84131	0.992996	1032	0	6.859	0.15883	0.53047	0.983798	607	10	6.859
PRDM4	10	0.84133	0.84145	0.992996	1033	0	7.385	0.083841	0.34506	0.951861	400	10	7.385
ATXN7	10	0.84148	0.84161	0.992996	1034	0	7.1281	0.15852	0.52984	0.983798	605	10	7.1281
KDM7A	10	0.84194	0.84209	0.992996	1035	0	7.5233	0.14179	0.4936	0.983798	561	10	7.5233
KCNK2	10	0.84406	0.84425	0.992996	1036	0	6.8044	0.15594	0.52438	0.983798	601	10	6.8044
CFTR	10	0.84452	0.84461	0.992996	1037	0	8.2154	0.010561	0.063932	0.790842	93	10	8.2154
ODC1	10	0.84572	0.84597	0.992996	1038	0	7.5383	0.079121	0.33051	0.951861	385	10	7.5383
HBA1	10	0.84676	0.84689	0.992996	1039	0	7.7249	0.059499	0.26815	0.909795	320	10	7.7249
PRDM6	10	0.8475	0.84763	0.992996	1040	0	6.6354	0.1525	0.51708	0.983798	591	10	6.6354
ATP4A	10	0.84809	0.84818	0.992996	1041	0	7.9385	0.06615	0.28995	0.922663	348	10	7.9385
C5	10	0.84941	0.84956	0.992996	1042	0	7.0053	0.15059	0.51304	0.983798	585	10	7.0053
HLCS	10	0.84956	0.84966	0.992996	1043	0	6.8306	0.15044	0.51271	0.983798	584	10	6.8306
VAMP1	10	0.85058	0.85074	0.992996	1044	0	7.0531	0.14942	0.51052	0.983798	582	10	7.0531
SLC8A1	10	0.85072	0.85093	0.992996	1045	0	7.4747	0.052098	0.24143	0.909795	284	10	7.4747
CA1	10	0.85145	0.85159	0.992996	1046	0	6.8468	0.14855	0.50842	0.983798	580	10	6.8468
EPOR	10	0.85374	0.85399	0.992996	1047	0	7.1109	0.0502	0.23456	0.909795	272	10	7.1109
TPH1	10	0.85388	0.8541	0.992996	1048	0	8.2908	0.026218	0.13909	0.901153	166	10	8.2908
MTNR1B	10	0.85544	0.85544	0.992996	1049	0	7.7216	0.092255	0.36996	0.951861	429	10	7.7216
PRMT7	10	0.85586	0.85584	0.992996	1050	0	7.5567	0.0012046	0.0090245	0.485364	23	10	7.5567
ATXN7L3	10	0.85698	0.85693	0.992996	1051	0	7.1906	0.14302	0.49633	0.983798	564	10	7.1906
CTRL0082	1	0.85749	0.85832	0.992996	1052	0	8.5329	0.14251	0.14276	0.901153	563	1	8.5329
GRIN1	10	0.85824	0.85813	0.992996	1053	0	6.4331	0.14176	0.49356	0.983798	560	10	6.4331
MEN1	10	0.85879	0.85866	0.992996	1054	0	7.7891	0.13912	0.4878	0.983798	552	10	7.7891
GABRA6	10	0.86166	0.86145	0.992996	1055	0	7.6972	0.13834	0.48595	0.983798	548	10	7.6972
RPS6KA4	10	0.86287	0.86254	0.992996	1056	0	7.3092	0.13713	0.48344	0.983798	545	10	7.3092
CD3G	10	0.86501	0.86461	0.992996	1057	0	7.6106	0.042276	0.20483	0.909795	246	10	7.6106
ATP6V1B2	10	0.86567	0.86533	0.992996	1058	0	7.5866	0.13433	0.4773	0.983798	542	10	7.5866
IFNGR2	10	0.8658	0.86541	0.992996	1059	0	8.2592	0.0081331	0.050758	0.728724	81	10	8.2592
TOP2B	10	0.86607	0.86565	0.992996	1060	0	7.569	0.13393	0.47638	0.983798	540	10	7.569
KCNB1	10	0.86672	0.86626	0.992996	1061	0	6.8753	0.13328	0.47506	0.983798	536	10	6.8753
POLE	10	0.86751	0.86711	0.992996	1062	0	6.9265	0.13249	0.47331	0.983798	535	10	6.9265
RC3H2	10	0.8679	0.86743	0.992996	1063	0	7.2148	0.022778	0.12354	0.880541	152	10	7.2148
CTRL0084	1	0.86858	0.86939	0.992996	1064	0	8.5896	0.13142	0.13177	0.895577	533	1	8.5896
GRIN2D	10	0.86932	0.86928	0.992996	1065	0	7.8842	0.012579	0.074209	0.839645	99	10	7.8842
PDE4A	10	0.86945	0.86942	0.992996	1066	0	7.3497	0.13055	0.46882	0.983798	530	10	7.3497
MTA2	10	0.86971	0.86963	0.992996	1067	0	7.4663	0.13029	0.46816	0.983798	529	10	7.4663
LEO1	10	0.87009	0.87002	0.992996	1068	0	7.9941	0.096629	0.38196	0.951861	447	10	7.9941
LacZ:1749-1768_LacZ_+	1	0.87123	0.87188	0.992996	1069	0	8.6057	0.12877	0.12924	0.890077	527	1	8.6057
EZH2	22	0.87182	0.87319	0.992996	1070	0	6.6898	0.039516	0.26814	0.909795	235	22	6.6898
SERPINC1	10	0.87225	0.8723	0.992996	1071	0	7.5348	0.036266	0.18104	0.909795	217	10	7.5348
PDCD1	10	0.8725	0.87261	0.992996	1072	0	5.7569	0.089027	0.36066	0.951861	419	10	5.7569
HTR1B	10	0.87288	0.87292	0.992996	1073	0	6.8216	0.12712	0.46044	0.983798	524	10	6.8216
TADA3	10	0.87413	0.8741	0.992996	1074	0	6.8309	0.12587	0.4574	0.983798	522	10	6.8309
SI	10	0.87512	0.87508	0.992996	1075	0	7.4817	0.12488	0.45527	0.983798	520	10	7.4817
CTRL0090	1	0.87525	0.87593	0.992996	1076	0	8.6237	0.12475	0.12522	0.880541	518	1	8.6237
CCKAR	10	0.87549	0.87541	0.992996	1077	0	7.999	0.027465	0.14445	0.901153	171	10	7.999
CD3E	10	0.87561	0.87557	0.992996	1078	0	7.8717	0.024943	0.13346	0.897681	163	10	7.8717
FTSJ3	33	0.87588	0.87595	0.992996	1079	0	6.1501	0.12412	0.61679	0.99405	517	33	6.1501
PRDM5	10	0.8766	0.87656	0.992996	1080	0	7.4386	0.070223	0.30328	0.926077	363	10	7.4386
VKORC1L1	10	0.87708	0.87713	0.992996	1081	0	7.2987	0.055769	0.25514	0.909795	299	10	7.2987
GLRA1	10	0.87781	0.87781	0.992996	1082	0	7.7392	0.10787	0.41288	0.951861	485	10	7.7392
HDAC2	10	0.87842	0.87835	0.992996	1083	0	7.09	0.0099989	0.060899	0.776615	90	10	7.09
HRH3	10	0.87914	0.87911	0.992996	1084	0	6.4145	0.082718	0.34164	0.951861	396	10	6.4145
CUL4B	10	0.8801	0.8801	0.992996	1085	0	8.2056	0.0046491	0.031108	0.630492	57	10	8.2056
FADS2	10	0.88104	0.88124	0.992996	1086	0	7.7304	0.068498	0.29779	0.926077	356	10	7.7304
GSR	10	0.88199	0.88218	0.992996	1087	0	7.6338	0.00096972	0.0072717	0.451438	20	10	7.6338
RC3H1	10	0.88234	0.88249	0.992996	1088	0	7.2402	0.083335	0.34371	0.951861	397	10	7.2402
TRMT2A	29	0.88329	0.88364	0.992996	1089	0	7.296	0.03872	0.29005	0.922663	228	29	7.296
METTL3	17	0.88352	0.88496	0.992996	1090	0	5.9931	0.11648	0.51053	0.983798	506	17	5.9931
CTRL0024	1	0.88377	0.88423	0.992996	1091	0	8.7097	0.11623	0.11655	0.879105	505	1	8.7097
TRPV1	10	0.8842	0.88432	0.992996	1092	0	6.021	0.1158	0.43313	0.960192	504	10	6.021
PBX1	10	0.88443	0.88451	0.992996	1093	0	7.7405	0.059037	0.26651	0.909795	315	10	7.7405
LacZ:23-42_LacZ_-	1	0.88481	0.88531	0.992996	1094	0	8.671	0.11519	0.11561	0.879105	502	1	8.671
SLC22A6	10	0.88546	0.8855	0.992996	1095	0	7.6813	0.077869	0.32666	0.948554	383	10	7.6813
PARP2	10	0.88569	0.88572	0.992996	1096	0	8.2046	0.0084052	0.05227	0.728724	83	10	8.2046
HRH2	10	0.88683	0.88676	0.992996	1097	0	7.9336	0.0039701	0.027122	0.630492	51	10	7.9336
AOC3	10	0.88795	0.88798	0.992996	1098	0	7.3483	0.11205	0.42363	0.954242	496	10	7.3483
ASH2L	10	0.8884	0.8884	0.992996	1099	0	7.1789	0.1116	0.42251	0.954242	494	10	7.1789
CACNG1	10	0.89116	0.89129	0.992996	1100	0	5.7968	0.10884	0.41553	0.951861	490	10	5.7968
CYP51A1	10	0.89214	0.89213	0.992996	1101	0	7.1781	0.10786	0.41286	0.951861	484	10	7.1781
MS4A1	10	0.89225	0.89229	0.992996	1102	0	8.0081	0.045028	0.21531	0.909795	252	10	8.0081
APEX1	10	0.89268	0.89275	0.992996	1103	0	6.132	0.10732	0.41156	0.951861	482	10	6.132
MT3	10	0.89279	0.89288	0.992996	1104	0	7.0665	0.10721	0.41129	0.951861	481	10	7.0665
CTRL0077	1	0.89285	0.89372	0.992996	1105	0	8.6996	0.10715	0.10767	0.876205	480	1	8.6996
ACHE	10	0.89397	0.8939	0.992996	1106	0	6.6022	0.10603	0.40829	0.951861	478	10	6.6022
PNLIP	10	0.89418	0.89413	0.992996	1107	0	8.2521	0.0063488	0.041009	0.650355	72	10	8.2521
ADRA1A	10	0.89503	0.89503	0.992996	1108	0	8.1975	0.021656	0.11852	0.880541	147	10	8.1975
C3	10	0.89691	0.89692	0.992996	1109	0	7.1781	0.10309	0.39983	0.951861	466	10	7.1781
HTR7	10	0.89733	0.89739	0.992996	1110	0	7.3713	0.10267	0.39861	0.951861	465	10	7.3713
LacZ:154-173_LacZ_+	1	0.89743	0.89834	0.992996	1111	0	8.7274	0.10257	0.10308	0.873355	464	1	8.7274
PTGIS	10	0.89795	0.89805	0.992996	1112	0	6.865	0.045715	0.21802	0.909795	253	10	6.865
HAT1	10	0.89877	0.89893	0.992996	1113	0	8.4269	0.0026044	0.018341	0.590649	38	10	8.4269
CD86	27	0.89933	0.89846	0.992996	1114	0	7.0475	0.050119	0.33898	0.951861	271	27	7.0475
CTRL0043	1	0.89944	0.90029	0.992996	1115	0	8.9459	0.10056	0.10113	0.862718	460	1	8.9459
PLG	10	0.89979	0.89984	0.992996	1116	0	6.7992	0.10021	0.39192	0.951861	459	10	6.7992
CTRL0026	1	0.90084	0.90171	0.992996	1117	0	8.7483	0.099156	0.099494	0.862718	456	1	8.7483
GSG2	10	0.901	0.90107	0.992996	1118	0	7.0033	0.099002	0.38876	0.951861	455	10	7.0033
ABAT	10	0.9012	0.90123	0.992996	1119	0	6.5591	0.098801	0.38818	0.951861	454	10	6.5591
PRMT8	10	0.9015	0.90152	0.992996	1120	0	7.9169	0.023117	0.12528	0.880541	155	10	7.9169
FCGR2B	10	0.9016	0.90159	0.992996	1121	0	6.2825	0.039071	0.19223	0.909795	232	10	6.2825
CD19	10	0.9017	0.90167	0.992996	1122	0	7.3664	0.051464	0.23904	0.909795	280	10	7.3664
THUMPD3	29	0.9019	0.90274	0.992996	1123	0	7.2286	0.05933	0.38815	0.951861	317	29	7.2286
CTRL0067	1	0.90289	0.9036	0.992996	1124	0	8.7564	0.097107	0.097285	0.862718	449	1	8.7564
EYA3	10	0.90299	0.90308	0.992996	1125	0	8.0778	0.013973	0.081381	0.839645	106	10	8.0778
PTGER2	10	0.90387	0.90389	0.992996	1126	0	7.6812	0.017029	0.096028	0.862718	121	10	7.6812
OXTR	10	0.90542	0.90539	0.993758	1127	0	7.3318	0.094582	0.37655	0.951861	437	10	7.3318
KDR	10	0.90751	0.90724	0.994125	1128	0	7.9638	0.018809	0.10473	0.875334	130	10	7.9638
RNF2	10	0.90957	0.90928	0.994125	1129	0	7.5879	0.090433	0.36483	0.951861	424	10	7.5879
IL6R	10	0.90975	0.90947	0.994125	1130	0	7.2291	0.090248	0.36428	0.951861	423	10	7.2291
CDKAL1	23	0.9099	0.90936	0.994125	1131	0	7.7925	0.016179	0.13822	0.901153	115	23	7.7925
FKBP1A	10	0.9114	0.91116	0.994125	1132	0	7.1858	0.088601	0.35935	0.951861	417	10	7.1858
CTRL0007	1	0.91205	0.91258	0.994125	1133	0	9.0113	0.087947	0.088064	0.856052	413	1	9.0113
GABRA1	10	0.91248	0.91221	0.994125	1134	0	7.0921	0.065105	0.28642	0.922661	346	10	7.0921
NAA60	10	0.91364	0.91343	0.994125	1135	0	7.7614	0.0062254	0.040376	0.650355	68	10	7.7614
CTRL0035	1	0.91446	0.91506	0.994125	1136	0	8.8193	0.085536	0.085935	0.856052	406	1	8.8193
KDM8	10	0.91531	0.91511	0.994125	1137	0	6.5368	0.08469	0.34759	0.951861	404	10	6.5368
ALKBH5	40	0.91549	0.91488	0.994125	1138	0	6.3463	0.084508	0.52079	0.983798	403	40	6.3463
UGCG	10	0.916	0.91583	0.994125	1139	0	7.9393	0.022921	0.12426	0.880541	154	10	7.9393
EYA2	10	0.91635	0.91617	0.994125	1140	0	8.0115	0.027696	0.14539	0.901153	174	10	8.0115
BRCC3	10	0.91789	0.91795	0.994656	1141	0	7.9854	0.013639	0.079588	0.839645	102	10	7.9854
luciferase:305-324_luciferase_-	1	0.91816	0.91872	0.994656	1142	0	8.8402	0.08184	0.082462	0.843016	393	1	8.8402
CTRL0081	1	0.91904	0.91958	0.994656	1143	0	8.8469	0.080956	0.081453	0.839645	390	1	8.8469
EGF	10	0.91965	0.91988	0.994656	1144	0	8.0951	0.033084	0.16806	0.909795	203	10	8.0951
CTRL0012	1	0.92202	0.92257	0.996307	1145	0	9.0663	0.077983	0.078524	0.839645	384	1	9.0663
CTRL0018	1	0.9225	0.92301	0.996307	1146	0	9.07	0.077501	0.078099	0.839645	382	1	9.07
ACAA1	10	0.92766	0.92786	0.997026	1147	0	7.6604	0.072343	0.30953	0.926077	370	10	7.6604
RRM2B	10	0.93004	0.93022	0.997026	1148	0	6.4344	0.06996	0.30248	0.926077	362	10	6.4344
CTRL0046	1	0.93037	0.93055	0.997026	1149	0	8.9246	0.069626	0.069943	0.816225	360	1	8.9246
GABBR2	10	0.93084	0.93098	0.997026	1150	0	7.939	0.038855	0.19123	0.909795	230	10	7.939
LacZ:1446-1465_LacZ_+	1	0.93142	0.93168	0.997026	1151	0	8.9296	0.068582	0.068919	0.816225	357	1	8.9296
TACR1	10	0.93264	0.93291	0.997026	1152	0	7.6435	0.058509	0.26463	0.909795	314	10	7.6435
KDM4A	10	0.93355	0.93378	0.997026	1153	0	7.5058	0.066448	0.29097	0.922887	349	10	7.5058
TBXAS1	10	0.93514	0.93542	0.997026	1154	0	8.2295	0.0025023	0.017677	0.590649	36	10	8.2295
FSHR	10	0.93576	0.9361	0.997026	1155	0	7.6395	0.022898	0.12415	0.880541	153	10	7.6395
LacZ	3	0.93694	0.93599	0.997026	1156	0	8.0032	0.06306	0.14705	0.901153	339	3	8.0032
CTRL0086	1	0.93905	0.93912	0.997026	1157	0	9.2279	0.060948	0.061547	0.776874	325	1	9.2279
LEPR	10	0.94155	0.94174	0.997026	1158	0	7.0424	0.058446	0.26447	0.909795	313	10	7.0424
LacZ:2370-2389_LacZ_-	1	0.9417	0.94189	0.997026	1159	0	9.0031	0.058297	0.058658	0.759746	311	1	9.0031
BCL2	10	0.9423	0.94256	0.997026	1160	0	7.2444	0.057701	0.26182	0.909795	308	10	7.2444
GABRA2	10	0.94267	0.94292	0.997026	1161	0	7.0092	0.057332	0.2605	0.909795	307	10	7.0092
USP21	10	0.94273	0.94297	0.997026	1162	0	7.2781	0.057271	0.26034	0.909795	306	10	7.2781
CTRL0031	1	0.94596	0.946	0.997026	1163	0	9.0388	0.054038	0.054303	0.738168	295	1	9.0388
CA4	10	0.94727	0.94732	0.997026	1164	0	7.4167	0.052725	0.24385	0.909795	287	10	7.4167
HNRNPA2B1	25	0.9477	0.9479	0.997026	1165	0	7.7574	0.018332	0.15993	0.906582	128	25	7.7574
SLC12A3	10	0.94778	0.9478	0.997026	1166	0	7.3703	0.052216	0.24181	0.909795	286	10	7.3703
luciferase:1516-1535_luciferase_-	1	0.94837	0.94847	0.997026	1167	0	9.0619	0.051627	0.051934	0.728724	282	1	9.0619
GABRR3	10	0.94873	0.9487	0.997026	1168	0	7.7797	0.016873	0.095236	0.862718	119	10	7.7797
CHRM4	9	0.94877	0.94823	0.997026	1169	0	8.161	0.027724	0.1369	0.901153	175	9	8.161
HDAC8	10	0.94901	0.94899	0.997026	1170	0	7.986	0.050989	0.23746	0.909795	276	10	7.986
KDM6A	10	0.9494	0.94932	0.997026	1171	0	7.8005	0.023637	0.12756	0.8865	157	10	7.8005
P2RX4	10	0.94951	0.9494	0.997026	1172	0	7.9102	0.017089	0.096333	0.862718	123	10	7.9102
LacZ:180-199_LacZ_-	1	0.95102	0.9513	0.997026	1173	0	9.0824	0.048975	0.049325	0.726367	267	1	9.0824
SUPT7L	10	0.95128	0.95121	0.997026	1174	0	7.2433	0.016351	0.092819	0.862718	117	10	7.2433
F2	10	0.95155	0.95148	0.997026	1175	0	7.9115	0.035965	0.17961	0.909795	216	10	7.9115
EED	10	0.95212	0.95211	0.997026	1176	0	7.2935	0.047878	0.22608	0.909795	262	10	7.2935
PCGF1	10	0.95228	0.95227	0.997026	1177	0	7.928	0.047722	0.2255	0.909795	261	10	7.928
PDE10A	10	0.95254	0.95252	0.997026	1178	0	7.4664	0.047462	0.22441	0.909795	258	10	7.4664
CXCR4	10	0.95305	0.9532	0.997026	1179	0	7.4737	0.031047	0.15951	0.906582	194	10	7.4737
SUV39H2	10	0.95521	0.95539	0.997026	1180	0	7.424	0.044791	0.21454	0.909795	251	10	7.424
GGPS1	10	0.95623	0.95637	0.997026	1181	0	7.1956	0.04377	0.21049	0.909795	249	10	7.1956
FCER1G	10	0.95657	0.95673	0.997026	1182	0	8.0752	0.032633	0.16632	0.909795	201	10	8.0752
MAOB	10	0.95732	0.95756	0.997026	1183	0	7.4384	0.042677	0.2064	0.909795	247	10	7.4384
MMP8	10	0.9605	0.96058	0.997026	1184	0	7.468	0.039498	0.19389	0.909795	234	10	7.468
MAPT	10	0.96063	0.96074	0.997026	1185	0	7.5033	0.018018	0.10103	0.862718	127	10	7.5033
MAP2	10	0.96193	0.96221	0.997026	1186	0	7.685	0.038075	0.18823	0.909795	226	10	7.685
FCGR3B	10	0.96197	0.96227	0.997026	1187	0	6.0017	0.038032	0.18805	0.909795	225	10	6.0017
MTNR1A	10	0.96214	0.96243	0.997026	1188	0	7.8091	0.037863	0.18752	0.909795	224	10	7.8091
TAF9	10	0.96272	0.96302	0.997026	1189	0	7.1874	0.037276	0.18538	0.909795	221	10	7.1874
JAK1	10	0.96322	0.96353	0.997026	1190	0	7.8725	0.03678	0.18322	0.909795	219	10	7.8725
LacZ:1987-2006_LacZ_-	1	0.9634	0.96401	0.997026	1191	0	9.2104	0.036601	0.036646	0.650355	218	1	9.2104
EP300	10	0.96428	0.96471	0.997026	1192	0	6.9366	0.035725	0.17869	0.909795	215	10	6.9366
CPT2	10	0.96495	0.96539	0.997026	1193	0	7.281	0.03505	0.17591	0.909795	214	10	7.281
ALKBH6	6	0.96585	0.96603	0.997026	1194	0	7.9298	0.034147	0.13353	0.897681	209	6	7.9298
CTRL0008	1	0.96645	0.96696	0.997026	1195	0	9.2351	0.033548	0.033485	0.637243	205	1	9.2351
KDM4C	10	0.96661	0.96707	0.997026	1196	0	7.8779	0.020534	0.11316	0.879105	140	10	7.8779
RFK	10	0.96801	0.96843	0.997026	1197	0	7.4081	0.031988	0.16345	0.906582	197	10	7.4081
LacZ:2398-2417_LacZ_+	1	0.97007	0.97052	0.997026	1198	0	9.2844	0.029932	0.029987	0.630492	189	1	9.2844
CPS1	10	0.9705	0.97092	0.997026	1199	0	7.0793	0.029504	0.15301	0.901153	183	10	7.0793
TADA2A	10	0.9706	0.97099	0.997026	1200	0	7.2444	0.029403	0.15259	0.901153	182	10	7.2444
ADAR	10	0.97076	0.97114	0.997026	1201	0	7.9903	0.029236	0.15178	0.901153	181	10	7.9903
EPC1	10	0.97227	0.97258	0.997026	1202	0	7.1764	0.027733	0.14556	0.901153	176	10	7.1764
CTRL0064	1	0.97304	0.97327	0.997026	1203	0	9.3261	0.026959	0.026858	0.630492	169	1	9.3261
DPP4	10	0.97324	0.97351	0.997026	1204	0	8.1514	0.0020008	0.014451	0.57793	30	10	8.1514
SCN1A	10	0.97352	0.9738	0.997026	1205	0	7.1372	0.026483	0.14019	0.901153	168	10	7.1372
UHRF1	10	0.97394	0.97426	0.997026	1206	0	7.2859	0.017656	0.099302	0.862718	125	10	7.2859
SOAT1	10	0.97433	0.97462	0.997026	1207	0	7.7895	0.025669	0.1367	0.901153	165	10	7.7895
WAC	10	0.97509	0.97539	0.997026	1208	0	8.0943	0.0049064	0.03262	0.630492	61	10	8.0943
luciferase:1385-1404_luciferase_+	1	0.97537	0.97556	0.997026	1209	0	9.3615	0.024628	0.024528	0.630492	162	1	9.3615
F9	10	0.97642	0.97682	0.997026	1210	0	7.6571	0.0045548	0.030603	0.630492	55	10	7.6571
USP50	10	0.97667	0.97709	0.997026	1211	0	8.2	0.00038992	0.0030776	0.373987	9	10	8.2
luciferase:1028-1047_luciferase_-	1	0.97899	0.979	0.997026	1212	0	9.4257	0.021012	0.021159	0.590649	143	1	9.4257
CD44	10	0.97965	0.97987	0.997026	1213	0	7.4527	0.020351	0.1122	0.879105	138	10	7.4527
PRDM7	10	0.98027	0.98051	0.997026	1214	0	7.8323	0.019732	0.10907	0.879105	135	10	7.8323
CCR5	10	0.98041	0.98063	0.997026	1215	0	7.827	0.0062891	0.040697	0.650355	71	10	7.827
HCAR2	10	0.98062	0.98091	0.997026	1216	0	7.2548	0.019383	0.10733	0.876205	134	10	7.2548
CTRL0066	1	0.98067	0.98066	0.997026	1217	0	9.4654	0.019325	0.019622	0.590649	133	1	9.4654
NPR2	10	0.98485	0.9852	0.999932	1218	0	7.1893	0.015153	0.087088	0.856052	108	10	7.1893
HTR2C	10	0.98555	0.98599	0.999932	1219	0	7.7945	0.0028088	0.019702	0.590649	40	10	7.7945
UBE2A	10	0.98694	0.98723	0.999932	1220	0	8.0114	0.013056	0.076635	0.839645	100	10	8.0114
