sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
PRMT7_8819	PRMT7	2548.1/2563.5	267.66/98.413/925.64	2555.8	267.66	-3.2505	119.88	64843	8.9857	1.2852e-19	1	2.5704e-19	2.0127e-17	False
FCER1G_3539	FCER1G	314.62/475.67	2286.1/1136.5/1262.7	395.14	1262.7	1.6736	12968	9521.3	8.8914	1	3.0186e-19	6.0371e-19	4.6977e-17	True
ATF2_911	ATF2	465.95/444.48	81.461/1387.3/3611.3	455.21	1387.3	1.6055	230.49	11012	8.8825	1	3.2688e-19	6.5375e-19	5.0554e-17	True
TBL1XR1_10800	TBL1XR1	2420.7/2478.7	244.38/179.37/950.11	2449.7	244.38	-3.3201	1687	62078	8.8512	4.3288e-19	1	8.6576e-19	6.6535e-17	False
KAT2B_5477	KAT2B	1.1963/3.8989	67.238/6871.5/2.2251	2.5476	67.238	4.2657	3.6522	53.434	8.8497	1	6.8976e-19	1.3795e-18	1.0354e-16	True
NPR2_7553	NPR2	157.31/304.12	0/1152.4/882.25	230.71	882.25	1.9305	10776	5477.3	8.8035	1	6.6389e-19	1.3278e-18	1.0113e-16	True
TNFSF13B_11068	TNFSF13B	169.87/500.04	1123.6/846.04/1298.3	334.95	1123.6	1.7431	54505	8034.2	8.799	1	6.9024e-19	1.3805e-18	1.0354e-16	True
USP22_11860	USP22	2021.1/2087.9	37.498/53.968/253.66	2054.5	53.968	-5.2247	2229.3	51810	8.7889	6.661e-19	1	1.3322e-18	1.0113e-16	False
C3_1460	C3	203.96/238.81	0/5047.6/856.66	221.39	856.66	1.9473	607.08	5249.9	8.7677	1	9.1318e-19	1.8264e-18	1.3455e-16	True
ELP3_3149	ELP3	1550.4/2795.5	118.96/24427/1.1125	2172.9	118.96	-4.1797	7.7521e+05	54883	8.7676	9.037e-19	1	1.8074e-18	1.3394e-16	False
SALL1_9597	SALL1	398.36/165.7	0/13976/1000.2	282.03	1000.2	1.8227	27064	6732.8	8.7521	1	1.0472e-18	2.0944e-18	1.5339e-16	True
HDAC3_4594	HDAC3	2860.9/1096.6	95.684/15.873/28.926	1978.7	28.926	-6.0478	1.5564e+06	49848	8.7331	8.4853e-19	1	1.6971e-18	1.2652e-16	False
TADA2B_10662	TADA2B	2380.6/1681.4	62.065/14.286/216.95	2031	62.065	-5.0099	2.4442e+05	51202	8.7014	1.4984e-18	1	2.9968e-18	2.1819e-16	False
AKR1C2_418	AKR1C2	1551.6/2289.6	21.982/19.048/1558.7	1920.6	21.982	-6.3857	2.7238e+05	48344	8.6351	1.7161e-18	1	3.4322e-18	2.4844e-16	False
CTRL0040_2678	CTRL0040	715.97/698.88	289.64/15745/1843.5	707.43	1843.5	1.3805	145.97	17322	8.6318	1	3.0206e-18	6.0411e-18	4.3475e-16	True
PDCD1LG2_8005	PDCD1LG2	1589.2/2233.1	183.61/34.921/10.013	1911.2	34.921	-5.7343	2.0728e+05	48100	8.555	4.4299e-18	1	8.8598e-18	6.3394e-16	False
THRA_10954	THRA	377.42/155.96	946.5/1179.4/0	266.69	946.5	1.8236	24524	6356.8	8.5264	1	7.5495e-18	1.5099e-17	1.062e-15	True
KCNJ12_5734	KCNJ12	1964.9/1868.6	43.963/5487.3/38.939	1916.7	43.963	-5.4145	4638.5	48243	8.5263	6.2394e-18	1	1.2479e-17	8.8778e-16	False
CD4_2041	CD4	266.77/519.53	2458.1/1215.9/1212.7	393.15	1215.9	1.6264	31945	9471.9	8.4535	1	1.4133e-17	2.8266e-17	1.977e-15	True
RYBP_9563	RYBP	871.48/501.99	1779.2/30.159/3356.5	686.74	1779.2	1.3721	68264	16802	8.4282	1	1.7554e-17	3.5107e-17	2.4418e-15	True
ALAD_437	ALAD	2280.7/2196.1	279.29/211.11/238.08	2238.4	238.08	-3.2275	3580.5	56582	8.4092	2.0632e-17	1	4.1263e-17	2.8541e-15	False
BCOR_1132	BCOR	2231/1840.3	579.28/119.05/132.39	2035.7	132.39	-3.9325	76345	51323	8.4013	2.1946e-17	1	4.3892e-17	3.0191e-15	False
AVPR1B_1053	AVPR1B	1807.6/2713.7	385.32/209.52/254.77	2260.6	254.77	-3.1444	4.105e+05	57159	8.3898	2.4342e-17	1	4.8685e-17	3.3303e-15	False
NSUN6_7744	NSUN6	1434.3/2123	64.651/7.9365/0	1778.6	7.9365	-7.6377	2.3711e+05	44676	8.3775	7.3983e-18	1	1.4797e-17	1.0467e-15	False
GRIN3B_4381	GRIN3B	35.888/116.97	387.91/8835/423.88	76.428	423.88	2.4561	3287	1760.1	8.2819	1	6.2754e-17	1.2551e-16	8.4922e-15	True
NISCH_7461	NISCH	428.27/194.95	1026.7/0/1396.2	311.61	1026.7	1.717	27219	7459.3	8.2793	1	6.197e-17	1.2394e-16	8.432e-15	True
PADI2_7880	PADI2	295.48/451.3	1157.3/2779.4/53.402	373.39	1157.3	1.6293	12140	8983	8.2705	1	6.6686e-17	1.3337e-16	8.9756e-15	True
KDM2A_5925	KDM2A	213.53/248.56	840.47/1525.4/87.891	231.05	840.47	1.8585	613.27	5485.4	8.2284	1	9.4957e-17	1.8991e-16	1.2644e-14	True
THUMPD3_10999	THUMPD3	3030.2/3626	817.19/1109.5/949	3328.1	949	-1.8091	1.7751e+05	85055	8.1575	1.7095e-16	1	3.4189e-16	2.2641e-14	False
NSUN4_7667	NSUN4	361.87/329.46	14.223/1.2041e+05/1084.7	345.67	1084.7	1.647	525.3	8298.4	8.1131	1	2.468e-16	4.9361e-16	3.2515e-14	True
MRM1_7226	MRM1	597.54/423.03	805.56/1668.3/1408.5	510.29	1408.5	1.463	15226	12383	8.0716	1	3.4684e-16	6.9368e-16	4.5454e-14	True
SIGMAR1_9975	SIGMAR1	279.33/204.69	991.75/852.38/352.68	242.01	852.38	1.8122	2785.3	5753.1	8.0472	1	4.239e-16	8.478e-16	5.4974e-14	True
TLR7_11026	TLR7	2684.4/3162	532.73/23065/735.39	2923.2	735.39	-1.9895	1.1405e+05	74441	8.0188	5.3383e-16	1	1.0677e-15	6.8872e-14	False
PCGF1_7973	PCGF1	1785.4/2133.7	91.805/180.95/453.92	1959.6	180.95	-3.4296	60639	49352	8.0062	5.9077e-16	1	1.1815e-15	7.5437e-14	False
AKR1D1_428	AKR1D1	1866.2/1717.5	2392.1/93.651/1.1125	1791.8	93.651	-4.2435	11057	45016	8.0039	5.8768e-16	1	1.1754e-15	7.543e-14	False
TBL1X_10782	TBL1X	572.42/489.32	1529.7/11.111/1437.4	530.87	1437.4	1.4353	3452.9	12896	7.9828	1	7.1525e-16	1.4305e-15	9.0865e-14	True
PLAUR_8329	PLAUR	1464.2/1742.8	11.637/33.333/8.9003	1603.5	11.637	-6.9883	38804	40162	7.9434	3.6886e-16	1	7.3772e-16	4.8087e-14	False
ATXN7L3_1002	ATXN7L3	1364.3/1966	253.43/11.111/42.277	1665.2	42.277	-5.2668	1.8101e+05	41750	7.9427	8.0656e-16	1	1.6131e-15	1.0195e-13	False
GABRG2_4067	GABRG2	1349.4/2632.8	215.94/93.651/318.19	1991.1	215.94	-3.1989	8.235e+05	50168	7.9254	1.1369e-15	1	2.2739e-15	1.4298e-13	False
TFPI_10910	TFPI	521.57/733	2075.3/1606.4/520.67	627.29	1606.4	1.3552	22350	15309	7.913	1	1.2563e-15	2.5125e-15	1.5719e-13	True
KIAA1456_6159	KIAA1456	1412.8/2190.2	36.205/119.05/747.63	1801.5	119.05	-3.9083	3.0219e+05	45266	7.9079	1.2966e-15	1	2.5933e-15	1.6143e-13	False
EYA1_3302	EYA1	2528.9/2373.5	482.3/187.3/813.27	2451.2	482.3	-2.3431	12082	62117	7.8998	1.3965e-15	1	2.7929e-15	1.73e-13	False
SLCO2B1_10301	SLCO2B1	1339.2/1752.6	268.95/0/0	1545.9	0	-10.595	85425	38679	7.8603	8.8463e-17	1	1.7693e-16	1.1843e-14	False
SRCAP_10433	SRCAP	3360.9/2233.1	716.34/1550.8/298.16	2797	716.34	-1.9637	6.3599e+05	71140	7.801	3.0715e-15	1	6.143e-15	3.7675e-13	False
MT3_7285	MT3	2040.8/2057.7	121.54/282.54/791.02	2049.2	282.54	-2.8542	141.42	51675	7.7719	3.8661e-15	1	7.7323e-15	4.6731e-13	False
GSK3A_4409	GSK3A	1388.3/1785.7	919.34/38.095/36.714	1587	38.095	-5.3441	78977	39736	7.7701	3.0686e-15	1	6.1373e-15	3.7675e-13	False
ATXN3L_982	ATXN3L	1902.1/1699	544.37/149.21/117.93	1800.5	149.21	-3.5842	20628	45240	7.7636	4.1134e-15	1	8.2269e-15	4.948e-13	False
TRPV1_11536	TRPV1	2194.6/1261.3	14.223/32992/114.59	1727.9	114.59	-3.9028	4.3549e+05	43367	7.7472	4.6435e-15	1	9.287e-15	5.5588e-13	False
MMP26_7094	MMP26	1184.3/1279.8	6762.5/317.46/2582.2	1232.1	2582.2	1.0669	4561.4	30634	7.7139	1	6.0998e-15	1.22e-14	7.2672e-13	True
IL2RB_5134	IL2RB	520.98/381.12	1255.5/3022.2/33.376	451.05	1255.5	1.4749	9779.9	10908	7.7027	1	6.6609e-15	1.3322e-14	7.898e-13	True
LEO1_6367	LEO1	745.28/810.98	3417.5/393.65/1840.1	778.13	1840.1	1.2407	2158.2	19104	7.6838	1	7.7225e-15	1.5445e-14	9.1133e-13	True
PHF2_8222	PHF2	1546.8/1450.4	7.7582/14.286/3144	1498.6	14.286	-6.6162	4644.5	37463	7.6686	3.8151e-15	1	7.6303e-15	4.634e-13	False
FGA_3635	FGA	1331.5/2131.7	640.05/93.651/137.96	1731.6	137.96	-3.6402	3.2023e+05	43462	7.6443	1.0456e-14	1	2.0912e-14	1.2223e-12	False
CDY1_2187	CDY1	233.27/626.75	1209/33787/442.79	430.01	1209	1.4892	77413	10386	7.6437	1	1.0553e-14	2.1106e-14	1.2279e-12	True
YTHDF1_12333	YTHDF1	1866.2/1552.7	113.79/126.98/580.75	1709.5	126.98	-3.7403	49121	42891	7.6411	1.0693e-14	1	2.1385e-14	1.2384e-12	False
UBE2A_11741	UBE2A	2707.2/2049.9	4251.5/13745/1184.9	2378.5	4251.5	0.83764	2.1602e+05	60225	7.6321	1	1.155e-14	2.31e-14	1.3315e-12	True
KDM2B_5966	KDM2B	1005.5/920.15	206.88/5958.8/2135	962.81	2135	1.1481	3639.8	23777	7.6017	1	1.4615e-14	2.923e-14	1.6693e-12	True
AR_801	AR	1092.2/2055.7	65.945/131.75/28.926	1574	65.945	-4.5562	4.6418e+05	39401	7.5972	1.4035e-14	1	2.807e-14	1.6104e-12	False
PDE4C_8065	PDE4C	2671.9/1967	690.48/479.37/38.939	2319.4	479.37	-2.2722	2.4842e+05	58688	7.5955	1.5325e-14	1	3.0649e-14	1.7424e-12	False
RAMP2_9077	RAMP2	1446.3/1462.1	2118/1.5873/6.6753	1454.2	6.6753	-7.5668	124.89	36323	7.5951	3.6526e-15	1	7.3052e-15	4.4583e-13	False
CHRNA3_2343	CHRNA3	451.59/330.43	1688.7/1127/6.6753	391.01	1127	1.5248	7339.7	9419	7.5833	1	1.6838e-14	3.3677e-14	1.8972e-12	True
LHCGR_6385	LHCGR	1064.1/1901.7	324.55/3.1746/23.363	1482.9	23.363	-5.9285	3.508e+05	37060	7.5816	1.0422e-14	1	2.0844e-14	1.2223e-12	False
ITGA4_5282	ITGA4	1688.5/1583.9	1071.9/101.59/78.991	1636.2	101.59	-3.9963	5470.5	41004	7.5787	1.7125e-14	1	3.4251e-14	1.9208e-12	False
FGFR4_3694	FGFR4	1337.4/2048.9	757.72/107.94/132.39	1693.2	132.39	-3.6668	2.5308e+05	42471	7.5735	1.8067e-14	1	3.6133e-14	2.0173e-12	False
S1PR5_9582	S1PR5	1490.6/1535.2	0/1022.2/41.164	1512.9	41.164	-5.1661	996.68	37831	7.5666	1.5477e-14	1	3.0953e-14	1.7517e-12	False
KCNA5_5578	KCNA5	671.71/768.09	29.74/1723.8/2260.7	719.9	1723.8	1.2586	4644.7	17636	7.5596	1	2.0216e-14	4.0433e-14	2.2473e-12	True
CKMT1A_2416	CKMT1A	2934.5/2895.9	5684.2/165.08/860	2915.2	860	-1.76	742.21	74230	7.5433	2.2908e-14	1	4.5815e-14	2.5351e-12	False
SLC25A6_10206	SLC25A6	1962.5/2123	336.19/44.445/441.68	2042.7	336.19	-2.5996	12877	51505	7.5195	2.7493e-14	1	5.4985e-14	3.0291e-12	False
IFNAR2_5022	IFNAR2	836.79/856.79	56.893/2788.9/1928	846.79	1928	1.1861	199.93	20838	7.4903	1	3.4364e-14	6.8727e-14	3.7529e-12	True
RXRA_9537	RXRA	214.73/463	160.34/1012.7/2130.5	338.86	1012.7	1.5766	30818	8130.6	7.473	1	3.9203e-14	7.8405e-14	4.2441e-12	True
NSUN2_7606	NSUN2	1859.6/2291.6	3782.1/106.35/28319	2075.6	3782.1	0.86535	93307	52357	7.458	1	4.3935e-14	8.787e-14	4.6952e-12	True
GABRA4_3976	GABRA4	1684.4/1615.1	133.18/15522/0	1649.7	133.18	-3.6208	2395.8	41352	7.4578	4.3735e-14	1	8.7469e-14	4.6939e-12	False
CARTPT_1809	CARTPT	4423.2/4518.9	9864.5/3261.9/7000.1	4471	7000.1	0.64665	4573.4	1.152e+05	7.4513	1	4.6207e-14	9.2415e-14	4.9169e-12	True
ELP3_3143	ELP3	1087.4/1862.7	49.135/1.5873/1545.3	1475.1	49.135	-4.8798	3.0055e+05	36859	7.4272	4.7702e-14	1	9.5405e-14	5.0544e-12	False
CTRL0012_2650	CTRL0012	861.91/882.13	212.06/3312.7/1958.1	872.02	1958.1	1.1661	204.38	21476	7.4109	1	6.2713e-14	1.2543e-13	6.5888e-12	True
TARBP1_10768	TARBP1	1616.8/1346.1	55.6/44.445/2278.5	1481.4	55.6	-4.711	36628	37023	7.4103	5.6177e-14	1	1.1235e-13	5.9272e-12	False
ELP3_3151	ELP3	1814.1/2269.2	369.81/63.492/887.81	2041.7	369.81	-2.4617	1.0353e+05	51478	7.3687	8.6182e-14	1	1.7236e-13	8.9413e-12	False
MAVS_6665	MAVS	1136.5/1727.2	41.377/3987.3/33.376	1431.8	41.377	-5.0795	1.745e+05	35750	7.354	7.7927e-14	1	1.5585e-13	8.1529e-12	False
CPS1_2501	CPS1	1456.5/1236.9	53.014/0/6.6753	1346.7	6.6753	-7.4561	24096	33567	7.314	3.0868e-14	1	6.1736e-14	3.386e-12	False
AAVS0031_31	AAVS	983.93/2186.3	1028/50.794/130.17	1585.1	130.17	-3.596	7.2287e+05	39688	7.3033	1.3951e-13	1	2.7901e-13	1.4295e-11	False
AAVS0039_39	AAVS	1716.1/1084.9	36.205/22.222/55.627	1400.5	36.205	-5.2353	1.9919e+05	34945	7.298	1.1203e-13	1	2.2405e-13	1.1527e-11	False
SLC6A4_10260	SLC6A4	1890.1/1616.1	147.41/225.4/1566.5	1753.1	225.4	-2.9538	37539	44017	7.2817	1.6479e-13	1	3.2959e-13	1.668e-11	False
AR_808	AR	1445.1/1558.6	93.098/80.953/24326	1501.8	93.098	-3.9974	6441	37547	7.2702	1.7494e-13	1	3.4988e-13	1.7635e-11	False
KCNA2_5549	KCNA2	977.35/514.66	14169/1728.6/2.2251	746.01	1728.6	1.2112	1.0704e+05	18294	7.2647	1	1.87e-13	3.74e-13	1.8775e-11	True
CA14_1556	CA14	1427.2/1292.5	25.861/9.5239/822.17	1359.8	25.861	-5.6628	9066.5	33903	7.2447	1.4052e-13	1	2.8103e-13	1.4339e-11	False
SLC22A11_10151	SLC22A11	1683.8/1036.1	107.32/11.111/26.701	1359.9	26.701	-5.6185	2.097e+05	33906	7.2405	1.4757e-13	1	2.9514e-13	1.4998e-11	False
CACNA1B_1614	CACNA1B	1524.6/1385.1	514.63/9.5239/76.765	1454.9	76.765	-4.2266	9737.9	36341	7.2291	2.315e-13	1	4.6299e-13	2.3057e-11	False
AR_755	AR	266.17/393.79	2235.6/0/972.36	329.98	972.36	1.5562	8143.6	7911.7	7.222	1	2.5614e-13	5.1229e-13	2.541e-11	True
FGFR2_3681	FGFR2	1845.8/1985.5	96.977/333.33/9760.3	1915.7	333.33	-2.5193	9755.3	48217	7.2062	2.8773e-13	1	5.7546e-13	2.8318e-11	False
MMP3_7119	MMP3	1290.8/1571.3	7797/17.46/68.978	1431	68.978	-4.355	39337	35729	7.2058	2.6996e-13	1	5.3992e-13	2.6674e-11	False
PAXIP1_7953	PAXIP1	1599.4/988.38	38.791/3.1746/0	1293.9	3.1746	-8.277	1.8668e+05	32215	7.1912	3.9066e-14	1	7.8132e-14	4.2441e-12	False
APBB1_675	APBB1	1070.7/1954.3	33.619/114.29/1210.4	1512.5	114.29	-3.7146	3.9044e+05	37821	7.1897	3.2108e-13	1	6.4216e-13	3.1476e-11	False
C14orf169_1432	C14orf169	996.49/1592.7	6.4651/4.7619/565.17	1294.6	6.4651	-7.4392	1.7774e+05	32233	7.1748	8.397e-14	1	1.6794e-13	8.7483e-12	False
BRD4_1305	BRD4	310.43/109.17	821.07/39.683/715.37	209.8	715.37	1.7648	20253	4967.8	7.1729	1	3.6771e-13	7.3542e-13	3.5766e-11	True
TFPI_10905	TFPI	1510.9/1642.4	62.065/1317.5/153.53	1576.7	153.53	-3.3518	8650.2	39470	7.1632	3.9302e-13	1	7.8603e-13	3.802e-11	False
UBE2U_11784	UBE2U	1696.3/1520.6	170.68/57.143/482.84	1608.4	170.68	-3.2288	15441	40289	7.1631	3.9395e-13	1	7.8789e-13	3.802e-11	False
FSHR_3778	FSHR	1905.1/2684.4	328.43/1206.4/569.62	2294.7	569.62	-2.0084	3.0369e+05	58046	7.1603	4.0249e-13	1	8.0498e-13	3.8695e-11	False
ADRA1A_319	ADRA1A	1773.5/1716.5	249.55/163.49/7036.8	1745	249.55	-2.8008	1622.9	43807	7.1449	4.5035e-13	1	9.0071e-13	4.313e-11	False
CKM_2405	CKM	1180.1/1506	36.205/0/2398.6	1343	36.205	-5.1749	53085	33473	7.1428	3.5087e-13	1	7.0174e-13	3.4261e-11	False
SUPT7L_10541	SUPT7L	1365.5/1221.3	1.293/65.08/14.463	1293.4	14.463	-6.3874	10398	32204	7.1271	2.2806e-13	1	4.5611e-13	2.2806e-11	False
HTR2C_4920	HTR2C	1237.5/1944.6	596.09/169.84/83.441	1591.1	169.84	-3.2202	2.4996e+05	39841	7.1203	5.3779e-13	1	1.0756e-12	5.0342e-11	False
KDM4D_6021	KDM4D	1070.1/1618.1	1.293/42.857/1209.3	1344.1	42.857	-4.9387	1.5015e+05	33499	7.1093	4.7914e-13	1	9.5828e-13	4.5537e-11	False
ABCC8_145	ABCC8	245.24/315.81	5.1721/1431.8/862.22	280.52	862.22	1.6165	2490.6	6695.9	7.1088	1	5.8567e-13	1.1713e-12	5.4618e-11	True
USP50_11911	USP50	650.77/820.72	1690/57.143/2023.7	735.75	1690	1.1986	14442	18035	7.1056	1	5.9917e-13	1.1983e-12	5.5462e-11	True
PLA2G1B_8261	PLA2G1B	1285.4/1390.9	41.377/0/315.96	1338.2	41.377	-4.9819	5570.1	33349	7.1012	5.0141e-13	1	1.0028e-12	4.7292e-11	False
IL1R1_5108	IL1R1	1308.1/1429	58.186/61.905/0	1368.5	58.186	-4.5323	7300.3	34127	7.0932	5.9123e-13	1	1.1825e-12	5.4931e-11	False
KDM1B_5878	KDM1B	1256.7/1590.8	86.633/349.21/67.865	1423.7	86.633	-4.0231	55804	35542	7.0924	6.3762e-13	1	1.2752e-12	5.8803e-11	False
AR_739	AR	839.18/734.95	1772.7/0/3534.5	787.07	1772.7	1.1704	5432.7	19329	7.0897	1	6.7189e-13	1.3438e-12	6.1507e-11	True
KCNK3_5765	KCNK3	1356.6/1563.5	1424.9/106.35/0	1460	106.35	-3.7666	21403	36473	7.0881	6.6956e-13	1	1.3391e-12	6.1507e-11	False
EYA1_3309	EYA1	1018/1588.8	27.154/306.35/14.463	1303.4	27.154	-5.5339	1.629e+05	32459	7.0839	4.6727e-13	1	9.3454e-13	4.4579e-11	False
KIAA1456_6170	KIAA1456	1298.6/1287.6	1602.1/11.111/24.476	1293.1	24.476	-5.6667	59.766	32195	7.0703	4.8645e-13	1	9.729e-13	4.6055e-11	False
KAT7_5512	KAT7	255.4/409.39	963.31/4949.2/0	332.4	963.31	1.5323	11855	7971.2	7.0665	1	7.9428e-13	1.5886e-12	7.2445e-11	True
ELP3_3156	ELP3	1146.6/1327.6	0/0/178.01	1237.1	0	-10.274	16373	30763	7.0533	4.0752e-14	1	8.1504e-14	4.3927e-12	False
TET3_10867	TET3	1610.8/1179.4	81.461/12827/56.74	1395.1	81.461	-4.0816	93034	34808	7.0411	9.1582e-13	1	1.8316e-12	8.2923e-11	False
HDAC2_4581	HDAC2	1213.6/1533.3	72.41/484.13/0	1373.4	72.41	-4.2267	51083	34252	7.0298	9.7612e-13	1	1.9522e-12	8.8063e-11	False
WTAP_12181	WTAP	1341.6/1259.4	36.205/26.984/382.71	1300.5	36.205	-5.1285	3383.9	32384	7.0255	8.1889e-13	1	1.6378e-12	7.4417e-11	False
SETMAR_9933	SETMAR	1390.1/1697	164.21/28.572/16871	1543.5	164.21	-3.2248	47106	38619	7.0189	1.1163e-12	1	2.2326e-12	9.9987e-11	False
CHRNB4_2382	CHRNB4	1564.7/1426	140.94/949.21/90.116	1495.4	140.94	-3.3981	9617.7	37381	7.0054	1.2261e-12	1	2.4522e-12	1.0903e-10	False
HDAC8_4645	HDAC8	1311.1/1672.6	142.23/180.95/15.576	1491.9	142.23	-3.3817	65350	37291	6.989	1.3784e-12	1	2.7568e-12	1.2085e-10	False
CRBN_2529	CRBN	1617.4/1396.8	1131.4/52.381/151.31	1507.1	151.31	-3.3077	24325	37681	6.9843	1.4275e-12	1	2.8549e-12	1.2428e-10	False
TFB1M_10878	TFB1M	1941/1215.5	190.08/30.159/334.88	1578.2	190.08	-3.047	2.6315e+05	39511	6.9836	1.4378e-12	1	2.8756e-12	1.2462e-10	False
ENY2_3196	ENY2	1589.2/1391.9	487.47/144.45/6.6753	1490.6	144.45	-3.3583	19470	37258	6.974	1.5348e-12	1	3.0695e-12	1.3178e-10	False
SMARCAD1_10315	SMARCAD1	1689.7/2151.2	387.91/117.46/1964.8	1920.5	387.91	-2.3047	1.0649e+05	48341	6.9705	1.5789e-12	1	3.1578e-12	1.351e-10	False
HSD3B1_4828	HSD3B1	1040.2/1642.4	67.238/26.984/1111.4	1341.3	67.238	-4.298	1.8136e+05	33429	6.9683	1.4936e-12	1	2.9873e-12	1.2869e-10	False
GUCY2C_4468	GUCY2C	1269.8/1591.7	115.08/200/97.904	1430.8	115.08	-3.6246	51808	35723	6.9613	1.6676e-12	1	3.3353e-12	1.4124e-10	False
C5_1490	C5	1529.4/1027.4	243.09/11.111/36.714	1278.4	36.714	-5.0842	1.2604e+05	31819	6.961	1.3059e-12	1	2.6117e-12	1.153e-10	False
GABRG2_4062	GABRG2	1339.2/1199.9	33.619/1.5873/1614.3	1269.6	33.619	-5.1978	9706.7	31593	6.9535	1.3238e-12	1	2.6477e-12	1.1648e-10	False
GSK3A_4416	GSK3A	1095.2/1741.8	111.2/6.3492/890.03	1418.5	111.2	-3.6612	2.0908e+05	35408	6.9475	1.835e-12	1	3.6699e-12	1.5488e-10	False
SERPIND1_9827	SERPIND1	1478.6/1068.3	402.13/22.222/36.714	1273.4	36.714	-5.0786	84168	31692	6.947	1.4414e-12	1	2.8829e-12	1.2462e-10	False
RXRA_9530	RXRA	1300.3/1397.8	76.289/92.064/0	1349.1	76.289	-4.1266	4745.1	33627	6.9407	1.8568e-12	1	3.7136e-12	1.562e-10	False
SLC18A1_10131	SLC18A1	1216/1310	34.912/0/344.89	1263	34.912	-5.1374	4420.7	31426	6.9278	1.6157e-12	1	3.2314e-12	1.3731e-10	False
BEND3_1156	BEND3	1336.8/1046.9	10.344/0/0	1191.8	0	-10.22	42042	29607	6.9266	1.0068e-13	1	2.0137e-13	1.0403e-11	False
FTSJ3_3894	FTSJ3	1632.9/1198.9	135.77/115.87/1.1125	1415.9	115.87	-3.5997	94174	35341	6.9154	2.3079e-12	1	4.6158e-12	1.9092e-10	False
EDNRA_3055	EDNRA	583.18/1085.9	1364.1/1955.6/1824.6	834.52	1824.6	1.1276	1.2634e+05	20528	6.9102	1	2.42e-12	4.84e-12	1.9757e-10	True
ADRA2B_357	ADRA2B	1778.9/1481.6	33.619/566.67/234.75	1630.2	234.75	-2.7906	44183	40849	6.9045	2.5189e-12	1	5.0378e-12	2.0497e-10	False
CCNB1_1890	CCNB1	129.8/524.41	380.15/3319.1/937.87	327.1	937.87	1.5168	77859	7840.7	6.8977	1	2.6437e-12	5.2873e-12	2.1442e-10	True
DPEP1_2943	DPEP1	1385.3/1054.7	0/279.37/18.913	1220	18.913	-5.9382	54656	30325	6.897	1.426e-12	1	2.8519e-12	1.2428e-10	False
NSUN4_7660	NSUN4	818.25/554.62	651.69/2130.2/1578.7	686.44	1578.7	1.2004	34750	16794	6.8851	1	2.8866e-12	5.7732e-12	2.3186e-10	True
PRDM2_8558	PRDM2	1364.3/1145.3	38.791/1014.3/28.926	1254.8	38.791	-4.9801	23989	31216	6.8827	2.3231e-12	1	4.6462e-12	1.9154e-10	False
AAVS0094_94	AAVS	849.95/1815.9	331.02/11.111/78.991	1332.9	78.991	-4.0597	4.6655e+05	33215	6.8804	2.8541e-12	1	5.7082e-12	2.2999e-10	False
NSUN6_7746	NSUN6	1003.7/1495.2	288.35/36.508/21.138	1249.5	36.508	-5.0591	1.2082e+05	31079	6.8803	2.3024e-12	1	4.6048e-12	1.9092e-10	False
MAVS_6656	MAVS	1638.3/1463.1	4053.6/196.83/44.502	1550.7	196.83	-2.9715	15352	38802	6.873	3.1425e-12	1	6.285e-12	2.492e-10	False
KEAP1_6113	KEAP1	1066.5/1957.3	312.91/57.143/175.78	1511.9	175.78	-3.0972	3.9675e+05	37805	6.8717	3.169e-12	1	6.3381e-12	2.5051e-10	False
UBE2B_11756	UBE2B	1655/1122.9	109.91/249.21/68.978	1389	109.91	-3.6476	1.4159e+05	34650	6.8713	3.1386e-12	1	6.2773e-12	2.492e-10	False
TYR_11696	TYR	1012.6/1412.4	3773.1/6.3492/21.138	1212.5	21.138	-5.7765	79897	30135	6.863	1.9449e-12	1	3.8897e-12	1.6251e-10	False
CCL2_1874	CCL2	926.51/1485.5	19.395/11.111/419.43	1206	19.395	-5.887	1.5623e+05	29969	6.8545	1.9545e-12	1	3.9089e-12	1.6276e-10	False
MME_6923	MME	357.69/579.97	1198.6/131.75/4806.2	468.83	1198.6	1.3524	24704	11350	6.8503	1	3.6838e-12	7.3676e-12	2.8783e-10	True
TPMT_11152	TPMT	1065.9/1442.6	45.256/266.67/15.576	1254.2	45.256	-4.7622	70961	31201	6.8444	3.2187e-12	1	6.4374e-12	2.5363e-10	False
PDE4A_8047	PDE4A	1064.1/1396.8	34.912/0/254.77	1230.4	34.912	-5.0997	55347	30593	6.8352	3.0974e-12	1	6.1949e-12	2.4799e-10	False
YTHDF3_12425	YTHDF3	1345.8/1112.2	387.91/4.7619/34.489	1229	34.489	-5.1151	27293	30556	6.8334	3.118e-12	1	6.2359e-12	2.4884e-10	False
WHSC1_12152	WHSC1	1187.9/1202.8	19.395/0/175.78	1195.4	19.395	-5.8743	111.31	29697	6.824	2.4182e-12	1	4.8364e-12	1.9757e-10	False
CD52_2054	CD52	965.39/1520.6	84.047/28.572/43.389	1243	43.389	-4.8086	1.5412e+05	30913	6.8228	3.6875e-12	1	7.375e-12	2.8783e-10	False
CNR2_2465	CNR2	542.51/385.02	7456.9/3.1746/1186	463.76	1186	1.3527	12402	11224	6.8168	1	4.6531e-12	9.3061e-12	3.587e-10	True
