sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TLR2_11011	TLR2	0/0	672.65/1610.7/466.48	0.37866	672.65	8.9326	0	0.61071	860.25	1	0	0	0	True
ALKBH1_466	ALKBH1	0/0.75731	716.54/671.37/173.53	0.37866	671.37	8.9298	0.28676	0.61071	858.61	1	0	0	0	True
RET_9201	RET	0/0	21.354/667/669.6	0.37866	667	8.9204	0	0.61071	853.02	1	0	0	0	True
TET3_10866	TET3	0/0.75731	23.727/665.54/824.76	0.37866	665.54	8.9173	0.28676	0.61071	851.16	1	0	0	0	True
TRIM37_11193	TRIM37	0/0	0/665.54/1123.8	0.37866	665.54	8.9173	0	0.61071	851.16	1	0	0	0	True
KCNJ1_5708	KCNJ1	0/1.5146	3388.2/1002/350.11	0.75731	1002	9.1567	1.147	1.4156	841.49	1	0	0	0	True
TRMT44_11402	TRMT44	4.2725/11.36	7592.5/4594.7/0	7.8161	4594.7	9.0259	25.114	29.858	839.44	1	0	0	0	True
SETD7_9894	SETD7	0/4.5439	2192.3/10.194/2006.8	2.2719	2006.8	9.2612	10.323	5.7083	838.98	1	0	0	0	True
PDE8B_8129	PDE8B	0.85451/0.75731	1036.9/21.845/1350.4	0.80591	1036.9	9.1667	0.0047234	1.5287	837.94	1	0	0	0	True
HTR6_4949	HTR6	0/0.75731	651.3/1.4563/2707	0.37866	651.3	8.8861	0.28676	0.61071	832.93	1	0	0	0	True
luciferase:1220-1239_luciferase_+_6431	luciferase:1220-1239_luciferase_+	0/0.75731	384.37/1913.6/649.19	0.37866	649.19	8.8815	0.28676	0.61071	830.23	1	0	0	0	True
FCGR2A_3573	FCGR2A	0/0.75731	1482.9/648.06/213.33	0.37866	648.06	8.879	0.28676	0.61071	828.79	1	0	0	0	True
ALKBH1_470	ALKBH1	0/0	4436.9/648.06/85.742	0.37866	648.06	8.879	0	0.61071	828.79	1	0	0	0	True
FLT3_3724	FLT3	0/0.75731	647.74/1708.3/171.48	0.37866	647.74	8.8782	0.28676	0.61071	828.37	1	0	0	0	True
SLC52A2_10213	SLC52A2	0.85451/0	695.19/546.12/14991	0.42725	695.19	8.9301	0.36509	0.70553	827.14	1	0	0	0	True
REST_9188	REST	0/1.5146	983.47/4203/73.493	0.75731	983.47	9.1298	1.147	1.4156	825.96	1	0	0	0	True
SCTR_9782	SCTR	0/0	641.8/4481.1/40.829	0.37866	641.8	8.865	0	0.61071	820.78	1	0	0	0	True
P2RY12_7863	P2RY12	0/0	1516.1/634.96/0	0.37866	634.96	8.8495	0	0.61071	812.02	1	0	0	0	True
TYR_11692	TYR	0/0	629.94/2701.5/92.887	0.37866	629.94	8.8381	0	0.61071	805.6	1	0	0	0	True
TNFSF13B_11070	TNFSF13B	0/0	4164/17.476/629.79	0.37866	629.79	8.8378	0	0.61071	805.41	1	0	0	0	True
SUV39H2_10558	SUV39H2	0/0.75731	39.149/1663.1/623.67	0.37866	623.67	8.8237	0.28676	0.61071	797.58	1	0	0	0	True
MAVS_6642	MAVS	0/0	1.1863/623.31/2482.4	0.37866	623.31	8.8228	0	0.61071	797.11	1	0	0	0	True
CD52_2052	CD52	0/3.7866	1691.7/5685.5/0	1.8933	1691.7	9.1924	7.169	4.5054	796.11	1	0	0	0	True
CTRL0045_2683	CTRL0045	0/0.75731	1523.2/0/621.63	0.37866	621.63	8.819	0.28676	0.61071	794.96	1	0	0	0	True
RARA_9095	RARA	0/0.75731	620.45/18.932/1496.4	0.37866	620.45	8.8162	0.28676	0.61071	793.46	1	0	0	0	True
FTSJ1_3855	FTSJ1	0/15.146	4244.7/11426/7.1452	7.5731	4244.7	8.952	114.7	28.592	792.4	1	0	0	0	True
GABRP_4084	GABRP	0/0	2153.2/29.127/619.59	0.37866	619.59	8.8142	0	0.61071	792.35	1	0	0	0	True
CD3E_2020	CD3E	0/0	616.89/811.17/0	0.37866	616.89	8.8079	0	0.61071	788.9	1	0	0	0	True
ADH1C_258	ADH1C	0/1.5146	932.46/13.107/4753.6	0.75731	932.46	9.0531	1.147	1.4156	783.08	1	0	0	0	True
AAVS0058_58	AAVS	1.709/0	137.61/7054.4/1004.4	0.85451	1004.4	9.0825	1.4604	1.6439	782.71	1	0	0	0	True
HTR2C_4913	HTR2C	0.85451/0	1454.4/655.35/28.581	0.42725	655.35	8.8451	0.36509	0.70553	779.7	1	0	0	0	True
VTCN1_12040	VTCN1	0/1.5146	922.97/4.369/2624.3	0.75731	922.97	9.0383	1.147	1.4156	775.11	1	0	0	0	True
OPRM1_7829	OPRM1	0/0	0/604.38/750.24	0.37866	604.38	8.7784	0	0.61071	772.89	1	0	0	0	True
MSL2_7267	MSL2	0/0	136.43/693.21/599.17	0.37866	599.17	8.766	0	0.61071	766.23	1	0	0	0	True
luciferase:1043-1062_luciferase_+_6429	luciferase:1043-1062_luciferase_+	1.709/0.75731	1235/132.53/2489.6	1.2332	1235	9.1123	0.45287	2.6038	764.58	1	0	0	0	True
DTX3L_3041	DTX3L	0/0.75731	637.06/0/596.11	0.37866	596.11	8.7586	0.28676	0.61071	762.31	1	0	0	0	True
SV2A_10597	SV2A	0/0	724.85/1.4563/595.09	0.37866	595.09	8.7561	0	0.61071	761	1	0	0	0	True
CDKAL1_2176	CDKAL1	0/0.75731	5943.5/592.72/231.71	0.37866	592.72	8.7504	0.28676	0.61071	757.98	1	0	0	0	True
GABRG1_4055	GABRG1	0/0.75731	281.16/591.27/2595.7	0.37866	591.27	8.7468	0.28676	0.61071	756.11	1	0	0	0	True
HDAC2_4584	HDAC2	0/0	1987.1/4.369/588.97	0.37866	588.97	8.7412	0	0.61071	753.17	1	0	0	0	True
UBE2N_11774	UBE2N	0/0.75731	1796.1/588.36/475.66	0.37866	588.36	8.7397	0.28676	0.61071	752.39	1	0	0	0	True
ODC1_7776	ODC1	6.8361/3.0293	556.39/6352.5/3007.1	4.9327	3007.1	8.986	7.2459	15.962	751.44	1	0	0	0	True
CACNA2D2_1708	CACNA2D2	0/0.75731	1156.7/586.9/161.28	0.37866	586.9	8.7362	0.28676	0.61071	750.52	1	0	0	0	True
CTR9_2638	CTR9	0.85451/0	0/20578/627.75	0.42725	627.75	8.7831	0.36509	0.70553	746.85	1	0	0	0	True
SUZ12_10590	SUZ12	0/0.75731	583.67/1685/173.53	0.37866	583.67	8.7282	0.28676	0.61071	746.4	1	0	0	0	True
UBE2U_11788	UBE2U	0/0	583.67/1740.3/293.97	0.37866	583.67	8.7282	0	0.61071	746.4	1	0	0	0	True
TRMT10B_11255	TRMT10B	0/0.75731	3930.3/247.58/581.82	0.37866	581.82	8.7236	0.28676	0.61071	744.02	1	0	0	0	True
EYA3_3322	EYA3	0/0.75731	29.658/579.62/589.99	0.37866	579.62	8.7182	0.28676	0.61071	741.21	1	0	0	0	True
PPARD_8489	PPARD	0/0	15.422/579.62/1532.1	0.37866	579.62	8.7182	0	0.61071	741.21	1	0	0	0	True
MMP11_6954	MMP11	0/0	0/4594.7/578.76	0.37866	578.76	8.716	0	0.61071	740.11	1	0	0	0	True
GABRA4_3970	GABRA4	0/0	4.7453/578.16/1075.9	0.37866	578.16	8.7146	0	0.61071	739.34	1	0	0	0	True
GABRB2_4009	GABRB2	0/0	4521.1/578.16/17.353	0.37866	578.16	8.7146	0	0.61071	739.34	1	0	0	0	True
CACNA1F_1644	CACNA1F	0/0	0/10818/575.7	0.37866	575.7	8.7084	0	0.61071	736.19	1	0	0	0	True
KDM1A_5865	KDM1A	0/0	5.9317/3626.3/575.7	0.37866	575.7	8.7084	0	0.61071	736.19	1	0	0	0	True
VDR_11973	VDR	0/0	2460.4/0/574.67	0.37866	574.67	8.7058	0	0.61071	734.88	1	0	0	0	True
METAP2_6807	METAP2	0/0	573/96.117/636.94	0.37866	573	8.7016	0	0.61071	732.74	1	0	0	0	True
ING4_5227	ING4	0.85451/2.2719	1376.1/1542.2/522.62	1.5632	1376.1	9.0695	1.0046	3.5214	732.51	1	0	0	0	True
EHMT1_3107	EHMT1	0.85451/13.632	3795.1/4345.7/589.99	7.2431	3795.1	8.8471	81.628	26.899	730.33	1	0	0	0	True
USP50_11911	USP50	0/3.7866	1550.5/52.428/1856.7	1.8933	1550.5	9.0668	7.169	4.5054	729.6	1	0	0	0	True
YTHDC2_12293	YTHDC2	0/0	568.25/3677.2/338.88	0.37866	568.25	8.6897	0	0.61071	726.66	1	0	0	0	True
TRMT10A_11230	TRMT10A	0/0	565.88/5.8253/613.46	0.37866	565.88	8.6836	0	0.61071	723.63	1	0	0	0	True
CACNA1D_1640	CACNA1D	0/1.5146	857.72/3962.7/0	0.75731	857.72	8.9327	1.147	1.4156	720.26	1	0	0	0	True
CTRL0048_2686	CTRL0048	0.85451/3.0293	1554.1/1.4563/3896.2	1.9419	1554.1	9.046	2.3648	4.6555	719.37	1	0	0	0	True
MMP17_7008	MMP17	0/0	1.1863/3766.1/560.38	0.37866	560.38	8.6696	0	0.61071	716.6	1	0	0	0	True
F11_3410	F11	0/0	24.913/677.19/557.32	0.37866	557.32	8.6617	0	0.61071	712.68	1	0	0	0	True
IFNG_5036	IFNG	0/0.75731	90.161/1747.6/555.28	0.37866	555.28	8.6564	0.28676	0.61071	710.06	1	0	0	0	True
SYT2_10610	SYT2	0/0.75731	555.2/16.02/1122.8	0.37866	555.2	8.6562	0.28676	0.61071	709.96	1	0	0	0	True
USP15_11835	USP15	0/0	18.981/11206/550.18	0.37866	550.18	8.6431	0	0.61071	703.53	1	0	0	0	True
TNNC1_11082	TNNC1	0/0.75731	548.08/592.72/221.5	0.37866	548.08	8.6376	0.28676	0.61071	700.86	1	0	0	0	True
PTGER3_8953	PTGER3	0/0	1951.5/547.58/407.27	0.37866	547.58	8.6363	0	0.61071	700.21	1	0	0	0	True
MMP10_6944	MMP10	0/0	546.9/75.729/2472.2	0.37866	546.9	8.6345	0	0.61071	699.34	1	0	0	0	True
CKM_2400	CKM	0/0.75731	545.71/222.82/3012.2	0.37866	545.71	8.6314	0.28676	0.61071	697.82	1	0	0	0	True
ATIC_922	ATIC	0.85451/0.75731	28.472/860.69/1032	0.80591	860.69	8.8983	0.0047234	1.5287	695.46	1	0	0	0	True
PADI2_7880	PADI2	0/2.2719	1061.8/2550/48.995	1.136	1061.8	8.9587	2.5809	2.3474	692.27	1	0	0	0	True
TAF12_10703	TAF12	0/0.75731	539.78/996.13/1.0207	0.37866	539.78	8.6156	0.28676	0.61071	690.23	1	0	0	0	True
AR_704	AR	0.85451/0	485.21/703.41/579.78	0.42725	579.78	8.6686	0.36509	0.70553	689.74	1	0	0	0	True
LPL_6418	LPL	0/0.75731	535.04/233.01/608.36	0.37866	535.04	8.6029	0.28676	0.61071	684.16	1	0	0	0	True
luciferase:83-102_luciferase_+_6444	luciferase:83-102_luciferase_+	4.2725/0	1570.7/5235.5/20.415	2.1363	1570.7	8.9691	9.1273	5.2686	683.37	1	0	0	0	True
AR_757	AR	0/0	533.85/5258.8/17.353	0.37866	533.85	8.5997	0	0.61071	682.64	1	0	0	0	True
EZH2_3395	EZH2	0/0.75731	531.48/36.408/1108.5	0.37866	531.48	8.5933	0.28676	0.61071	679.6	1	0	0	0	True
F2_3426	F2	0/0	212.35/1007.8/529.76	0.37866	529.76	8.5887	0	0.61071	677.41	1	0	0	0	True
FOLH1_3761	FOLH1	0/0	1.1863/1524.8/528.74	0.37866	528.74	8.5859	0	0.61071	676.1	1	0	0	0	True
CTRL0055_2693	CTRL0055	29.053/1.5146	5888.9/353.89/15110	15.284	5888.9	8.4987	379.19	75.725	674.98	1	0	0	0	True
IFNGR1_5044	IFNGR1	0/0	1345.3/0/527.72	0.37866	527.72	8.5831	0	0.61071	674.8	1	0	0	0	True
JUN_5423	JUN	0.85451/0	564.69/180.58/2263	0.42725	564.69	8.6306	0.36509	0.70553	671.78	1	0	0	0	True
EZH1_3361	EZH1	0/3.0293	3397.7/1235/7.1452	1.5146	1235	8.9411	4.5882	3.3819	670.72	1	0	0	0	True
YEATS4_12223	YEATS4	0/0	523.17/2.9127/791.07	0.37866	523.17	8.5706	0	0.61071	668.98	1	0	0	0	True
TLR9_11027	TLR9	0.85451/2.2719	81.857/1249.5/2534.5	1.5632	1249.5	8.9304	1.0046	3.5214	665.04	1	0	0	0	True
XDH_12199	XDH	0/0.75731	0/519.91/2117	0.37866	519.91	8.5616	0.28676	0.61071	664.8	1	0	0	0	True
GABRA3_3966	GABRA3	0/1.5146	32.031/790.78/1266.7	0.75731	790.78	8.8156	1.147	1.4156	664.01	1	0	0	0	True
CHRM3_2296	CHRM3	0/0.75731	88.975/1347.1/515.47	0.37866	515.47	8.5493	0.28676	0.61071	659.12	1	0	0	0	True
HTR4_4935	HTR4	0/0.75731	511.31/39586/24.498	0.37866	511.31	8.5376	0.28676	0.61071	653.8	1	0	0	0	True
PNLIP_8375	PNLIP	0/1.5146	4678.9/777.68/1.0207	0.75731	777.68	8.7915	1.147	1.4156	652.99	1	0	0	0	True
CACNA1D_1633	CACNA1D	0.85451/1.5146	1254/1028.2/652.25	1.1846	1028.2	8.8799	0.21788	2.4747	652.83	1	0	0	0	True
ALKBH1_485	ALKBH1	0/0	508.94/709.23/0	0.37866	508.94	8.5309	0	0.61071	650.76	1	0	0	0	True
FADS2_3490	FADS2	0/0	43.894/508.26/2887.7	0.37866	508.26	8.529	0	0.61071	649.89	1	0	0	0	True
TRPA1_11511	TRPA1	0/0.75731	656.04/506.8/137.8	0.37866	506.8	8.5249	0.28676	0.61071	648.03	1	0	0	0	True
CTRL0093_2731	CTRL0093	0.85451/0	540.97/1284.5/73.493	0.42725	540.97	8.5688	0.36509	0.70553	643.53	1	0	0	0	True
YTHDF2_12414	YTHDF2	0.85451/0.75731	792.47/2375.3/446.06	0.80591	792.47	8.7793	0.0047234	1.5287	640.28	1	0	0	0	True
CBX8_1842	CBX8	0/3.0293	4746.5/1176.7/22.456	1.5146	1176.7	8.8714	4.5882	3.3819	639.04	1	0	0	0	True
NPR1_7548	NPR1	0/0	499.45/21.845/563.45	0.37866	499.45	8.5038	0	0.61071	638.62	1	0	0	0	True
VKORC1L1_12015	VKORC1L1	0.85451/0	535.04/2.9127/1045.2	0.42725	535.04	8.5529	0.36509	0.70553	636.47	1	0	0	0	True
KDM6A_6056	KDM6A	0/0	2982.4/0/497.1	0.37866	497.1	8.497	0	0.61071	635.61	1	0	0	0	True
PAH_7912	PAH	0/0.75731	497.07/699.04/0	0.37866	497.07	8.4969	0.28676	0.61071	635.58	1	0	0	0	True
MMP1_6933	MMP1	0/1.5146	754.51/30.583/1736.3	0.75731	754.51	8.7479	1.147	1.4156	633.52	1	0	0	0	True
USP49_11903	USP49	0/0.75731	59.317/1124.3/495.06	0.37866	495.06	8.4911	0.28676	0.61071	633	1	0	0	0	True
PHF8_8245	PHF8	0/0.75731	494.7/208.25/8009.7	0.37866	494.7	8.4901	0.28676	0.61071	632.54	1	0	0	0	True
SCN1B_9657	SCN1B	0.85451/0.75731	774.67/850.49/0	0.80591	774.67	8.7466	0.0047234	1.5287	625.89	1	0	0	0	True
ERBB4_3267	ERBB4	0.85451/1.5146	981.1/1332.5/12.249	1.1846	981.1	8.8124	0.21788	2.4747	622.9	1	0	0	0	True
C4B_1479	C4B	0/1.5146	62.876/939.33/741.06	0.75731	741.06	8.722	1.147	1.4156	622.21	1	0	0	0	True
CA1_1544	CA1	0/2.2719	33.217/11320/954.39	1.136	954.39	8.8051	2.5809	2.3474	622.18	1	0	0	0	True
ADRA2C_368	ADRA2C	0/2.2719	55.758/950.98/2173.1	1.136	950.98	8.7999	2.5809	2.3474	619.96	1	0	0	0	True
PRMT6_8766	PRMT6	0/0	103.21/620.39/483.83	0.37866	483.83	8.4581	0	0.61071	618.63	1	0	0	0	True
YTHDF2_12417	YTHDF2	0/0	480.46/8.738/1782.2	0.37866	480.46	8.448	0	0.61071	614.33	1	0	0	0	True
TBXAS1_10827	TBXAS1	0/0.75731	476.9/4.369/3180.6	0.37866	476.9	8.4373	0.28676	0.61071	609.77	1	0	0	0	True
PRMT6_8774	PRMT6	0.85451/0.75731	56.944/752.92/7401.4	0.80591	752.92	8.7055	0.0047234	1.5287	608.3	1	0	0	0	True
CPT1A_2511	CPT1A	14.527/3.0293	3588.6/34.952/7757.6	8.7779	3588.6	8.5201	66.095	35.024	604.9	1	0	0	0	True
AGTR1_402	AGTR1	0/0	472.16/1.4563/3053	0.37866	472.16	8.4229	0	0.61071	603.7	1	0	0	0	True
CD274_1961	CD274	0/9.0878	2446.2/2273.3/1.0207	4.5439	2273.3	8.6803	41.294	14.292	600.14	1	0	0	0	True
ADH1B_248	ADH1B	0.85451/1.5146	7.118/943.7/1316.8	1.1846	943.7	8.7564	0.21788	2.4747	599.13	1	0	0	0	True
MMP25_7077	MMP25	0/1.5146	2927.9/0/711.45	0.75731	711.45	8.6633	1.147	1.4156	597.33	1	0	0	0	True
DRD5_3028	DRD5	0/0	1848.3/464.57/0	0.37866	464.57	8.3996	0	0.61071	593.99	1	0	0	0	True
PRDM9_8622	PRDM9	0/0	3.559/463.11/754.32	0.37866	463.11	8.3951	0	0.61071	592.12	1	0	0	0	True
LacZ:1182-1201_LacZ_-_6274	LacZ:1182-1201_LacZ_-	0.85451/0.75731	7851.1/4.369/732.89	0.80591	732.89	8.6667	0.0047234	1.5287	592.1	1	0	0	0	True
KMT2A_6218	KMT2A	0.85451/1.5146	141.17/3519.9/931.93	1.1846	931.93	8.7383	0.21788	2.4747	591.65	1	0	0	0	True
EED_3079	EED	0.85451/0	1191.1/496.61/51.037	0.42725	496.61	8.4456	0.36509	0.70553	590.72	1	0	0	0	True
SIRT6_10048	SIRT6	0/0.75731	461.48/0/575.7	0.37866	461.48	8.39	0.28676	0.61071	590.04	1	0	0	0	True
TYW3_11705	TYW3	0/0.75731	1717.8/0/460.35	0.37866	460.35	8.3865	0.28676	0.61071	588.59	1	0	0	0	True
JUN_5421	JUN	0/0	460.3/4658.8/1.0207	0.37866	460.3	8.3863	0	0.61071	588.52	1	0	0	0	True
SCN3B_9697	SCN3B	0.85451/1.5146	990.59/107.77/923.77	1.1846	923.77	8.7256	0.21788	2.4747	586.46	1	0	0	0	True
CA14_1559	CA14	0/4.5439	1395.1/9400.6/262.33	2.2719	1395.1	8.7371	10.323	5.7083	582.98	1	0	0	0	True
KDM3A_5981	KDM3A	0.85451/0	488.77/4.369/888.04	0.42725	488.77	8.4227	0.36509	0.70553	581.39	1	0	0	0	True
RNF20_9243	RNF20	0/0.75731	1422.4/454.37/374.61	0.37866	454.37	8.3676	0.28676	0.61071	580.94	1	0	0	0	True
CDKAL1_2177	CDKAL1	0/0	2817.5/451.46/76.555	0.37866	451.46	8.3584	0	0.61071	577.21	1	0	0	0	True
KDM6A_6060	KDM6A	0/0	450.81/1.4563/553.24	0.37866	450.81	8.3563	0	0.61071	576.38	1	0	0	0	True
DDB1_2852	DDB1	0/1.5146	22.54/683.02/2830.5	0.75731	683.02	8.6045	1.147	1.4156	573.43	1	0	0	0	True
YTHDF3_12430	YTHDF3	0/0	1361.9/61.166/448.1	0.37866	448.1	8.3476	0	0.61071	572.92	1	0	0	0	True
YTHDF2_12415	YTHDF2	0.85451/0	475.72/999.04/39.809	0.42725	475.72	8.3838	0.36509	0.70553	565.85	1	0	0	0	True
DPP4_2956	DPP4	0/0	442.5/16.02/4555.5	0.37866	442.5	8.3295	0	0.61071	565.75	1	0	0	0	True
THUMPD3_10989	THUMPD3	0/0	10.677/4143.2/441.98	0.37866	441.98	8.3278	0	0.61071	565.08	1	0	0	0	True
TARBP1_10772	TARBP1	0/2.2719	1144.8/866.51/125.55	1.136	866.51	8.6659	2.5809	2.3474	564.83	1	0	0	0	True
PHF2_8223	PHF2	0/0	1295.5/441.27/44.912	0.37866	441.27	8.3255	0	0.61071	564.17	1	0	0	0	True
IFNGR2_5054	IFNGR2	0/0.75731	438.94/10.194/846.19	0.37866	438.94	8.3179	0.28676	0.61071	561.2	1	0	0	0	True
JADE2_5357	JADE2	0/1.5146	1127/668.45/1.0207	0.75731	668.45	8.5735	1.147	1.4156	561.19	1	0	0	0	True
SERPINE1_9833	SERPINE1	0/0	1137.7/40.777/437.9	0.37866	437.9	8.3145	0	0.61071	559.86	1	0	0	0	True
MYSM1_7370	MYSM1	0.85451/0	467.41/1.4563/3001	0.42725	467.41	8.3584	0.36509	0.70553	555.96	1	0	0	0	True
TAF12_10704	TAF12	0/3.0293	1907.6/4.369/1018.7	1.5146	1018.7	8.6636	4.5882	3.3819	553.11	1	0	0	0	True
NSUN4_7675	NSUN4	0/2.2719	847.04/2.9127/2989.7	1.136	847.04	8.6331	2.5809	2.3474	552.12	1	0	0	0	True
CUL4B_2745	CUL4B	0/3.7866	53.385/1173.8/4300.4	1.8933	1173.8	8.6655	7.169	4.5054	552.11	1	0	0	0	True
GABBR2_3930	GABBR2	0/1.5146	3294.4/66.991/657.35	0.75731	657.35	8.5493	1.147	1.4156	551.86	1	0	0	0	True
PDE4B_8059	PDE4B	0/1.5146	1397.5/652.43/8.1659	0.75731	652.43	8.5385	1.147	1.4156	547.73	1	0	0	0	True
BRCA2_1217	BRCA2	0/0.75731	4.7453/428.16/1347.4	0.37866	428.16	8.2821	0.28676	0.61071	547.4	1	0	0	0	True
CCL2_1882	CCL2	0/3.7866	4733.5/4.369/1160.6	1.8933	1160.6	8.6492	7.169	4.5054	545.88	1	0	0	0	True
METTL4_6868	METTL4	14.527/29.535	6141.6/56.797/7610.6	22.031	6141.6	8.0591	112.63	126.79	543.47	1	0	0	0	True
JADE1_5345	JADE1	16.236/0.75731	3150.9/7833.6/1.0207	8.4965	3150.9	8.3746	119.79	33.487	543.03	1	0	0	0	True
ALKBH1_477	ALKBH1	0/0.75731	424.71/16.02/899.27	0.37866	424.71	8.2705	0.28676	0.61071	542.98	1	0	0	0	True
CARTPT_1809	CARTPT	7.6906/39.38	9050.5/2992.7/6422.5	23.535	6422.5	8.0323	502.12	139.24	542.28	1	0	0	0	True
CD2_1925	CD2	0/0.75731	1045.2/13.107/416.46	0.37866	416.46	8.2422	0.28676	0.61071	532.43	1	0	0	0	True
LacZ:1878-1897_LacZ_-_6309	LacZ:1878-1897_LacZ_-	0/0	3681.2/7.2816/416.46	0.37866	416.46	8.2422	0	0.61071	532.43	1	0	0	0	True
MAPK1_6546	MAPK1	0/1.5146	633.5/18.932/664.5	0.75731	633.5	8.4961	1.147	1.4156	531.81	1	0	0	0	True
TRMT12_11296	TRMT12	0/0	472.16/352.43/414.42	0.37866	414.42	8.2352	0	0.61071	529.81	1	0	0	0	True
KCNJ8_5747	KCNJ8	0/1.5146	42.708/5676.8/630.82	0.75731	630.82	8.49	1.147	1.4156	529.56	1	0	0	0	True
AAVS0004_4	AAVS	0/0	414.03/16.02/531.8	0.37866	414.03	8.2338	0	0.61071	529.32	1	0	0	0	True
NPR2_7553	NPR2	0/2.2719	0/1057.3/809.44	1.136	809.44	8.5677	2.5809	2.3474	527.58	1	0	0	0	True
CACNA2D2_1709	CACNA2D2	0/11.36	2322.8/72.816/2871.3	5.6799	2322.8	8.4425	64.521	19.316	527.23	1	0	0	0	True
PHC1_8211	PHC1	0/1.5146	39.149/11256/627.75	0.75731	627.75	8.483	1.147	1.4156	526.98	1	0	0	0	True
ADORA3_309	ADORA3	0.85451/3.0293	1137.7/455.83/2437.5	1.9419	1137.7	8.5964	2.3648	4.6555	526.38	1	0	0	0	True
HNRNPA2B1_4756	HNRNPA2B1	0/0	411.66/324.76/3328.6	0.37866	411.66	8.2255	0	0.61071	526.28	1	0	0	0	True
SUV420H1_10567	SUV420H1	0/1.5146	626.38/0/1567.9	0.75731	626.38	8.4798	1.147	1.4156	525.83	1	0	0	0	True
KIAA1456_6186	KIAA1456	0/0	963.3/27.67/410.34	0.37866	410.34	8.2209	0	0.61071	524.59	1	0	0	0	True
DMAP1_2912	DMAP1	0/1.5146	2060.7/0/624.69	0.75731	624.69	8.4759	1.147	1.4156	524.41	1	0	0	0	True
MAPT_6581	MAPT	0/1.5146	13.05/6404.9/623.67	0.75731	623.67	8.4736	1.147	1.4156	523.55	1	0	0	0	True
LacZ:2115-2134_LacZ_+_6318	LacZ:2115-2134_LacZ_+	7.6906/1.5146	2000.2/492.24/2777.4	4.6026	2000.2	8.4805	19.071	14.54	523.33	1	0	0	0	True
TRMT12_11290	TRMT12	0/0.75731	409.28/4073.3/0	0.37866	409.28	8.2172	0.28676	0.61071	523.24	1	0	0	0	True
CDY1_2187	CDY1	0/3.7866	1109.2/30999/406.25	1.8933	1109.2	8.5839	7.169	4.5054	521.69	1	0	0	0	True
SMARCAD1_10312	SMARCAD1	0/0.75731	405.73/522.82/0	0.37866	405.73	8.2046	0.28676	0.61071	518.69	1	0	0	0	True
AR_788	AR	0/0.75731	405.73/12074/93.908	0.37866	405.73	8.2046	0.28676	0.61071	518.69	1	0	0	0	True
SETD1B_9856	SETD1B	0/0	2963.5/7.2816/403.19	0.37866	403.19	8.1956	0	0.61071	515.45	1	0	0	0	True
KCNC2_5638	KCNC2	0/0	1.1863/401.95/795.15	0.37866	401.95	8.1912	0	0.61071	513.85	1	0	0	0	True
F9_3473	F9	0.85451/0	450.81/37.864/430.75	0.42725	430.75	8.2408	0.36509	0.70553	512.32	1	0	0	0	True
FCGR2A_3566	FCGR2A	0/2.2719	780.61/1651.5/32.664	1.136	780.61	8.5154	2.5809	2.3474	508.76	1	0	0	0	True
CACNA1F_1646	CACNA1F	0/0.75731	822.13/0/397.07	0.37866	397.07	8.1736	0.28676	0.61071	507.61	1	0	0	0	True
EDNRB_3068	EDNRB	0.85451/1.5146	139.99/1189.8/796.17	1.1846	796.17	8.5114	0.21788	2.4747	505.36	1	0	0	0	True
SSTR5_10487	SSTR5	0/1.5146	3280.2/71.36/601.21	0.75731	601.21	8.4208	1.147	1.4156	504.68	1	0	0	0	True
GRIK1_4318	GRIK1	0.85451/0.75731	796.03/620.39/0	0.80591	620.39	8.4266	0.0047234	1.5287	501.11	1	0	0	0	True
MTTP_7345	MTTP	0/0.75731	220.66/390.3/3547.1	0.37866	390.3	8.1489	0.28676	0.61071	498.95	1	0	0	0	True
FSHR_3781	FSHR	0/0	389.12/5.8253/949.29	0.37866	389.12	8.1445	0	0.61071	497.44	1	0	0	0	True
TRMT10B_11243	TRMT10B	0/3.7866	1054.6/2.9127/1467.8	1.8933	1054.6	8.5112	7.169	4.5054	495.98	1	0	0	0	True
KIAA1456_6143	KIAA1456	0/0.75731	149.48/387.38/599.17	0.37866	387.38	8.1381	0.28676	0.61071	495.22	1	0	0	0	True
TYW3_11725	TYW3	0.85451/2.2719	1.1863/1245.2/928.87	1.5632	928.87	8.5029	1.0046	3.5214	494.16	1	0	0	0	True
CA14_1560	CA14	0/0	14.236/385.93/2865.2	0.37866	385.93	8.1327	0	0.61071	493.35	1	0	0	0	True
HTR4_4934	HTR4	0/0	0/385.93/399.11	0.37866	385.93	8.1327	0	0.61071	493.35	1	0	0	0	True
GABRR1_4105	GABRR1	0/0.75731	385.56/412.14/0	0.37866	385.56	8.1313	0.28676	0.61071	492.88	1	0	0	0	True
CDY1_2181	CDY1	0/0	383.18/375.73/524.66	0.37866	383.18	8.1224	0	0.61071	489.85	1	0	0	0	True
AVPR1B_1049	AVPR1B	0/0.75731	495.89/383.01/1.0207	0.37866	383.01	8.1218	0.28676	0.61071	489.63	1	0	0	0	True
BRD4_1292	BRD4	0/0	15.422/1663.1/382.78	0.37866	382.78	8.1209	0	0.61071	489.32	1	0	0	0	True
P2RY2_7867	P2RY2	0/0.75731	14.236/381.56/3377.6	0.37866	381.56	8.1163	0.28676	0.61071	487.76	1	0	0	0	True
